Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1
Tiempo (s)	ángulo (rad)	Vector velocidad angular (rad/s)	Aceleración angular (rad/s²)	Posición (m)	Vector velocidad (m/s)	Aceleración (m/s²)	Intensidad luminosa (%)
30,840	9,774	-3,709	2,727	0,2333	-0,089	0,065	2,3
30,880	9,634	-3,491	2,727	0,2300	-0,083	0,065	2,3
30,920	9,495	-3,491	5,454	0,2267	-0,083	0,130	2,3
30,960	9,355	-3,054	10,908	0,2233	-0,073	0,260	2,4
31,000	9,250	-2,618	5,454	0,2208	-0,063	0,130	2,4
31,040	9,146	-2,618	1,454E-12	0,2183	-0,062	3,469E-14	2,4
31,080	9,041	-2,618	5,454	0,2158	-0,062	0,130	2,5
31,120	8,936	-2,182	10,908	0,2133	-0,052	0,260	2,5
31,160	8,866	-1,745	2,727	0,2117	-0,042	0,065	2,6
31,200	8,796	-1,963	-2,727	0,2100	-0,047	-0,065	2,6
31,240	8,709	-1,963	2,727	0,2079	-0,047	0,065	2,6
31,280	8,639	-1,745	5,454	0,2062	-0,042	0,130	2,6
31,320	8,570	-1,527	2,727	0,2046	-0,036	0,065	2,7
31,360	8,517	-1,527	-2,727	0,2033	-0,036	-0,065	2,7
31,400	8,447	-1,745	-8,181	0,2017	-0,042	-0,195	2,7
31,440	8,378	-2,182	-16,362	0,2000	-0,052	-0,391	2,8
31,480	8,273	-3,054	-8,181	0,1975	-0,073	-0,195	2,8
31,520	8,133	-2,836	8,181	0,1942	-0,068	0,195	2,9
31,560	8,046	-2,400	2,727	0,1921	-0,057	0,065	2,8
31,600	7,941	-2,618	-1,332E-12	0,1896	-0,063	-3,183E-14	2,9
31,640	7,837	-2,400	5,454	0,1871	-0,057	0,130	2,9
31,680	7,749	-2,182	5,454	0,1850	-0,052	0,130	2,9
31,720	7,662	-1,963	2,727	0,1829	-0,047	0,065	3,1
31,760	7,592	-1,963	-2,727	0,1812	-0,047	-0,065	3,1
31,800	7,505	-2,182	-5,454	0,1792	-0,052	-0,130	3,1
31,840	7,418	-2,400	-5,454	0,1771	-0,057	-0,130	3,1
31,880	7,313	-2,618	-5,454	0,1746	-0,062	-0,130	3,2
31,920	7,208	-2,836	-5,454	0,1721	-0,068	-0,130	3,3
31,960	7,086	-3,054	2,727	0,1692	-0,073	0,065	3,3
32,000	6,964	-2,618	10,908	0,1662	-0,063	0,260	3,4
32,040	6,877	-2,182	5,454	0,1642	-0,052	0,130	3,4
32,080	6,789	-2,182	-2,727	0,1621	-0,052	-0,065	3,5
32,120	6,702	-2,400	-5,454	0,1600	-0,057	-0,130	3,6
32,160	6,597	-2,618	-2,727	0,1575	-0,062	-0,065	3,7
32,200	6,493	-2,618	-2,909E-12	0,1550	-0,063	-7,373E-14	3,7
32,240	6,388	-2,618	0,000	0,1525	-0,063	0,000	3,8
32,280	6,283	-2,618	-5,454	0,1500	-0,063	-0,130	3,9
32,320	6,178	-3,054	-8,181	0,1475	-0,073	-0,195	4,0
32,360	6,039	-3,272	0,000	0,1442	-0,078	0,000	4,0
32,400	5,917	-3,054	3,492E-12	0,1412	-0,073	8,674E-14	4,1
32,440	5,794	-3,272	-10,908	0,1383	-0,078	-0,260	4,2
32,480	5,655	-3,927	-13,635	0,1350	-0,094	-0,326	4,3
32,520	5,480	-4,363	-2,727	0,1308	-0,104	-0,065	4,4
32,560	5,306	-4,145	8,181	0,1267	-0,099	0,195	4,6
32,600	5,149	-3,709	8,181	0,1229	-0,089	0,195	4,7
32,640	5,009	-3,491	8,181	0,1196	-0,083	0,195	4,8
32,680	4,869	-3,054	5,454	0,1162	-0,073	0,130	5,0
32,720	4,765	-3,054	0,000	0,1137	-0,073	0,000	5,2
32,760	4,625	-3,054	5,454	0,1104	-0,073	0,130	5,4
32,800	4,520	-2,618	5,454	0,1079	-0,062	0,130	5,7
32,840	4,416	-2,618	-2,909E-12	0,1054	-0,062	-6,939E-14	5,9
32,880	4,311	-2,618	-2,727	0,1029	-0,063	-0,065	6,1
32,920	4,206	-2,836	-2,727	0,1004	-0,068	-0,065	6,2
32,960	4,084	-2,836	5,454	0,0975	-0,068	0,130	6,3
33,000	3,979	-2,400	10,908	0,0950	-0,057	0,260	6,6
33,040	3,892	-1,963	2,727	0,0929	-0,047	0,065	6,8
33,080	3,822	-2,182	-5,454	0,0912	-0,052	-0,130	7,0
33,120	3,718	-2,400	-2,727	0,0887	-0,057	-0,065	7,2
33,160	3,630	-2,400	-5,454	0,0867	-0,057	-0,130	7,5
33,200	3,526	-2,836	-2,727	0,0842	-0,068	-0,065	7,7
33,240	3,403	-2,618	2,727	0,0812	-0,063	0,065	7,9
33,280	3,316	-2,618	-2,727	0,0792	-0,063	-0,065	8,1
33,320	3,194	-2,836	2,727	0,0762	-0,068	0,065	8,4
33,360	3,089	-2,400	13,635	0,0737	-0,057	0,326	8,6
33,400	3,002	-1,745	8,181	0,0717	-0,042	0,195	8,9
33,440	2,950	-1,745	-2,727	0,0704	-0,042	-0,065	9,2
33,480	2,862	-1,963	-2,727	0,0683	-0,047	-0,065	9,6
33,520	2,793	-1,963	-2,109E-12	0,0667	-0,047	-5,421E-14	9,9
33,560	2,705	-1,963	5,454	0,0646	-0,047	0,130	10,2
33,600	2,635	-1,527	5,454	0,0629	-0,036	0,130	10,4
33,640	2,583	-1,527	-2,727	0,0617	-0,036	-0,065	10,8
33,680	2,513	-1,745	-6,939E-14	0,0600	-0,042	-1,128E-15	11,1
33,720	2,443	-1,527	2,727	0,0583	-0,036	0,065	11,5
33,760	2,391	-1,527	1,765E-12	0,0571	-0,036	4,163E-14	11,8
33,800	2,321	-1,527	2,727	0,0554	-0,036	0,065	12,1
33,840	2,269	-1,309	8,181	0,0542	-0,031	0,195	12,4
33,880	2,217	-0,873	8,181	0,0529	-0,021	0,195	12,7
33,920	2,199	-0,654	-6,939E-14	0,0525	-0,016	-1,084E-15	12,9
33,960	2,164	-0,873	-8,181	0,0517	-0,021	-0,195	13,3
34,000	2,129	-1,309	-5,454	0,0508	-0,031	-0,130	13,7
34,040	2,059	-1,309	-2,727	0,0492	-0,031	-0,065	13,9
34,080	2,025	-1,527	-8,181	0,0483	-0,036	-0,195	14,1
34,120	1,937	-1,963	-2,727	0,0462	-0,047	-0,065	14,3
34,160	1,868	-1,745	5,454	0,0446	-0,042	0,130	14,6
34,200	1,798	-1,527	10,908	0,0429	-0,036	0,260	15,1
34,240	1,745	-0,873	10,908	0,0417	-0,021	0,260	15,6
34,280	1,728	-0,654	0,000	0,0412	-0,016	1,084E-15	16,7
34,320	1,693	-0,873	-3,469E-14	0,0404	-0,021	0,000	18,3
34,360	1,658	-0,654	0,000	0,0396	-0,016	-1,084E-15	20,3
34,400	1,641	-0,873	-10,908	0,0392	-0,021	-0,260	23,3
34,440	1,588	-1,527	-10,908	0,0379	-0,036	-0,260	24,8
34,480	1,518	-1,745	-5,454	0,0362	-0,042	-0,130	27,6
34,520	1,449	-1,963	-8,181	0,0346	-0,047	-0,195	30,7
34,560	1,361	-2,400	-8,181	0,0325	-0,057	-0,195	32,5
34,600	1,257	-2,618	-3,886E-14	0,0300	-0,063	0,000	36,7
34,640	1,152	-2,400	2,727	0,0275	-0,057	0,065	45,4
34,680	1,065	-2,400	3,886E-14	0,0254	-0,057	6,072E-16	59,9
34,720	0,960	-2,400	5,454	0,0229	-0,057	0,130	81,8
34,760	0,873	-1,963	2,727	0,0208	-0,047	0,065	98,6
34,800	0,803	-2,182	-5,454	0,0192	-0,052	-0,130	98,6
34,840	0,698	-2,400	2,727	0,0167	-0,057	0,065	98,6
34,880	0,611	-1,963	2,727	0,0146	-0,047	0,065	98,6
34,920	0,541	-2,182	-5,454	0,0129	-0,052	-0,130	98,6
34,960	0,436	-2,400	0,000	0,0104	-0,057	-1,735E-16	98,6
35,000	0,349	-2,182	2,727	0,0083	-0,052	0,065	98,6
35,040	0,262	-2,182	2,727	0,0062	-0,052	0,065	98,6
35,080	0,175	-1,963	8,181	0,0042	-0,047	0,195	98,6
35,120	0,105	-1,527	10,908	0,0025	-0,036	0,260	98,6
35,160	0,052	-1,091	8,181	0,0012	-0,026	0,195	98,6
35,200	0,017	-0,873	-2,727	4,1667E-4	-0,021	-0,065	98,6
35,240	-0,017	-1,309	-10,908	-4,1667E-4	-0,031	-0,260	98,6
35,280	-0,087	-1,745	-8,181	-0,0021	-0,042	-0,195	98,6
35,320	-0,157	-1,963	-10,908	-0,0037	-0,047	-0,260	98,6
35,360	-0,244	-2,618	-24,544	-0,0058	-0,063	-0,586	98,6
35,400	-0,367	-3,927	-29,998	-0,0087	-0,094	-0,716	98,6
35,440	-0,559	-5,018	-21,817	-0,0133	-0,120	-0,521	98,6
35,480	-0,768	-5,672	-16,362	-0,0183	-0,135	-0,391	98,6
35,520	-1,012	-6,327	-5,454	-0,0242	-0,151	-0,130	95,5
35,560	-1,274	-6,109	13,635	-0,0304	-0,146	0,326	65,3
35,600	-1,501	-5,236	19,090	-0,0358	-0,125	0,456	37,2
35,640	-1,693	-4,581	5,454	-0,0404	-0,109	0,130	22,7
35,680	-1,868	-4,800	-10,908	-0,0446	-0,115	-0,260	17,9
35,720	-2,077	-5,454	-2,727	-0,0496	-0,130	-0,065	15,6
35,760	-2,304	-5,018	10,908	-0,0550	-0,120	0,260	14,0
35,800	-2,478	-4,581	-5,640E-12	-0,0592	-0,109	-1,320E-13	12,8
35,840	-2,670	-5,018	-16,362	-0,0637	-0,120	-0,391	11,8
35,880	-2,880	-5,890	-13,635	-0,0687	-0,141	-0,326	11,0
35,920	-3,142	-6,109	-10,908	-0,0750	-0,146	-0,260	10,2
35,960	-3,368	-6,763	-19,090	-0,0804	-0,161	-0,456	9,6
36,000	-3,683	-7,636	-2,727	-0,0879	-0,182	-0,065	9,0
36,040	-3,979	-6,981	19,090	-0,0950	-0,167	0,456	8,3
36,080	-4,241	-6,109	21,817	-0,1012	-0,146	0,521	7,8
36,120	-4,468	-5,236	21,817	-0,1067	-0,125	0,521	7,4
36,160	-4,660	-4,363	19,090	-0,1112	-0,104	0,456	7,3
36,200	-4,817	-3,709	13,635	-0,1150	-0,089	0,326	7,2
36,240	-4,957	-3,272	8,181	-0,1183	-0,078	0,195	6,8
36,280	-5,079	-3,054	5,454	-0,1212	-0,073	0,130	6,4
36,320	-5,201	-2,836	5,454	-0,1242	-0,068	0,130	6,2
36,360	-5,306	-2,618	2,727	-0,1267	-0,063	0,065	5,9
36,400	-5,411	-2,618	-2,727	-0,1292	-0,063	-0,065	5,7
36,440	-5,515	-2,836	-2,727	-0,1317	-0,068	-0,065	5,5
36,480	-5,637	-2,836	-5,454	-0,1346	-0,068	-0,130	5,4
36,520	-5,742	-3,272	-10,908	-0,1371	-0,078	-0,260	5,3
36,560	-5,899	-3,709	1,388E-13	-0,1408	-0,089	-4,337E-15	5,2
36,600	-6,039	-3,272	5,454	-0,1442	-0,078	0,130	5,0
36,640	-6,161	-3,272	-5,454	-0,1471	-0,078	-0,130	4,9
36,680	-6,301	-3,709	-8,181	-0,1504	-0,089	-0,195	4,8
36,720	-6,458	-3,927	4,119E-12	-0,1542	-0,094	9,836E-14	4,7
36,760	-6,615	-3,709	-5,454	-0,1579	-0,089	-0,130	4,6
36,800	-6,754	-4,363	-16,362	-0,1612	-0,104	-0,391	4,5
36,840	-6,964	-5,018	-5,454	-0,1662	-0,120	-0,130	4,4
36,880	-7,156	-4,800	8,181	-0,1708	-0,115	0,195	4,2
36,920	-7,348	-4,363	10,908	-0,1754	-0,104	0,260	4,1
36,960	-7,505	-3,927	5,454	-0,1792	-0,094	0,130	4,0
37,000	-7,662	-3,927	10,908	-0,1829	-0,094	0,260	3,9
37,040	-7,819	-3,054	19,090	-0,1867	-0,073	0,456	3,8
37,080	-7,906	-2,400	2,727	-0,1887	-0,057	0,065	3,7
37,120	-8,011	-2,836	-2,727	-0,1912	-0,068	-0,065	3,5
37,160	-8,133	-2,618	5,454	-0,1942	-0,062	0,130	3,5
37,200	-8,220	-2,400	-3,186E-12	-0,1962	-0,057	-6,939E-14	3,4
37,240	-8,325	-2,618	0,000	-0,1987	-0,063	0,000	3,3
37,280	-8,430	-2,400	0,000	-0,2012	-0,057	0,000	3,3
37,320	-8,517	-2,618	-5,454	-0,2033	-0,063	-0,130	3,3
37,360	-8,639	-2,836	0,000	-0,2062	-0,068	0,000	3,3
37,400	-8,744	-2,618	5,454	-0,2088	-0,063	0,130	3,2
37,440	-8,849	-2,400	2,727	-0,2112	-0,057	0,065	3,2
37,480	-8,936	-2,400	-2,665E-12	-0,2133	-0,057	-6,358E-14	3,1
37,520	-9,041	-2,400	-2,665E-12	-0,2158	-0,057	-6,358E-14	3,1
37,560	-9,128	-2,400	0,000	-0,2179	-0,057	0,000	3,0
37,600	-9,233	-2,400	0,000	-0,2204	-0,057	0,000	3,0
37,640	-9,320	-2,400	2,727	-0,2225	-0,057	0,065	3,0
37,680	-9,425	-2,182	5,454	-0,2250	-0,052	0,130	2,9
37,720	-9,495	-1,963	2,703E-12	-0,2267	-0,047	6,219E-14	2,9
37,760	-9,582	-2,182	2,179E-12	-0,2287	-0,052	5,204E-14	2,8
37,800	-9,669	-1,963	5,454	-0,2308	-0,047	0,130	2,8
37,840	-9,739	-1,745	2,727	-0,2325	-0,042	0,065	2,8
37,880	-9,809	-1,745	2,727	-0,2342	-0,042	0,065	2,7
37,920	-9,879	-1,527	2,727	-0,2358	-0,036	0,065	2,7
37,960	-9,931	-1,527	-5,454	-0,2371	-0,036	-0,130	2,7
38,000	-10,001	-1,963	-8,181	-0,2387	-0,047	-0,195	2,6
38,040	-10,088	-2,182	-2,727	-0,2408	-0,052	-0,065	2,6
38,080	-10,175	-2,182	-2,727	-0,2429	-0,052	-0,065	2,5
38,120	-10,263	-2,400	-5,454	-0,2450	-0,057	-0,130	2,5
38,160	-10,367	-2,618	2,727	-0,2475	-0,062	0,065	2,5
38,200	-10,472	-2,182	10,908	-0,2500	-0,052	0,260	2,4
38,240	-10,542	-1,745	8,181	-0,2517	-0,042	0,195	2,3
38,280	-10,612	-1,527	8,181	-0,2533	-0,036	0,195	2,3
38,320	-10,664	-1,091	2,727	-0,2546	-0,026	0,065	2,3
38,360	-10,699	-1,309	-19,090	-0,2554	-0,031	-0,456	2,3
38,400	-10,769	-2,618	-24,544	-0,2571	-0,063	-0,586	2,2
38,440	-10,908	-3,272	-10,908	-0,2604	-0,078	-0,260	2,2
38,480	-11,030	-3,491	-2,727	-0,2633	-0,083	-0,065	2,1
38,520	-11,188	-3,491	2,727	-0,2671	-0,083	0,065	2,1
38,560	-11,310	-3,272	5,454	-0,2700	-0,078	0,130	2,2
38,600	-11,449	-3,054	10,908	-0,2733	-0,073	0,260	2,1
38,640	-11,554	-2,400	13,635	-0,2758	-0,057	0,326	2,1
38,680	-11,641	-1,963	5,454	-0,2779	-0,047	0,130	2,1
38,720	-11,711	-1,963	-5,454	-0,2796	-0,047	-0,130	2,1
38,760	-11,798	-2,400	-10,908	-0,2817	-0,057	-0,260	2,1
38,800	-11,903	-2,836	-8,181	-0,2842	-0,068	-0,195	2,1
38,840	-12,025	-3,054	-3,425E-12	-0,2871	-0,073	-7,511E-14	2,1
38,880	-12,147	-2,836	5,454	-0,2900	-0,068	0,130	2,0
38,920	-12,252	-2,618	5,454	-0,2925	-0,063	0,130	2,1
38,960	-12,357	-2,400	5,454	-0,2950	-0,057	0,130	2,0
39,000	-12,444	-2,182	5,454	-0,2971	-0,052	0,130	2,0
39,040	-12,531	-1,963	8,181	-0,2992	-0,047	0,195	2,0
39,080	-12,601	-1,527	10,908	-0,3008	-0,036	0,260	2,1
39,120	-12,654	-1,091	2,727	-0,3021	-0,026	0,065	2,1
39,160	-12,689	-1,309	-2,727	-0,3029	-0,031	-0,065	2,1
39,200	-12,758	-1,309	5,454	-0,3046	-0,031	0,130	2,1
39,240	-12,793	-0,873	-8,181	-0,3054	-0,021	-0,195	2,1
39,280	-12,828	-1,963	-38,179	-0,3062	-0,047	-0,911	2,1
39,320	-12,950	-3,927	-27,271	-0,3092	-0,094	-0,651	2,1
39,360	-13,142	-4,145	8,181	-0,3137	-0,099	0,195	2,1
39,400	-13,282	-3,272	13,635	-0,3171	-0,078	0,326	2,1
39,440	-13,404	-3,054	8,181	-0,3200	-0,073	0,195	2,1
39,480	-13,526	-2,618	8,181	-0,3229	-0,062	0,195	2,1
39,520	-13,614	-2,400	-3,186E-12	-0,3250	-0,057	-6,939E-14	2,1
39,560	-13,718	-2,618	-2,727	-0,3275	-0,063	-0,065	2,0
39,600	-13,823	-2,618	-2,727	-0,3300	-0,063	-0,065	2,0
39,640	-13,928	-2,836	0,000	-0,3325	-0,068	0,000	2,0
39,680	-14,050	-2,618	8,181	-0,3354	-0,063	0,195	2,0
39,720	-14,137	-2,182	8,181	-0,3375	-0,052	0,195	1,9
39,760	-14,224	-1,963	8,181	-0,3396	-0,047	0,195	1,9
39,800	-14,294	-1,527	8,181	-0,3412	-0,036	0,195	1,9
39,840	-14,347	-1,309	5,454	-0,3425	-0,031	0,130	1,9
39,880	-14,399	-1,091	8,181	-0,3437	-0,026	0,195	1,9
39,920	-14,434	-0,654	8,181	-0,3446	-0,016	0,195	1,9
39,960	-14,451	-0,436	5,454	-0,3450	-0,010	0,130	1,9
40,000	-14,469	-0,218	2,727	-0,3454	-0,005	0,065	1,9
40,040	-14,469	-0,218	-2,727	-0,3454	-0,005	-0,065	2,0
40,080	-14,486	-0,436	-5,454	-0,3458	-0,010	-0,130	2,0
40,120	-14,504	-0,654	-5,454	-0,3463	-0,016	-0,130	1,9
40,160	-14,539	-0,873	-2,727	-0,3471	-0,021	-0,065	2,0
40,200	-14,573	-0,873	-2,727	-0,3479	-0,021	-0,065	2,0
40,240	-14,608	-1,091	-8,181	-0,3487	-0,026	-0,195	1,9
40,280	-14,661	-1,527	-8,181	-0,3500	-0,036	-0,195	1,9
40,320	-14,731	-1,745	-2,727	-0,3517	-0,042	-0,065	2,0
40,360	-14,800	-1,745	2,776E-13	-0,3533	-0,042	8,674E-15	2,0
40,400	-14,870	-1,745	2,727	-0,3550	-0,042	0,065	2,0
40,440	-14,940	-1,527	5,454	-0,3567	-0,036	0,130	2,0
40,480	-14,992	-1,309	5,454	-0,3579	-0,031	0,130	2,0
40,520	-15,045	-1,091	5,454	-0,3592	-0,026	0,130	2,0
40,560	-15,080	-0,873	8,181	-0,3600	-0,021	0,195	2,1
40,600	-15,115	-0,436	8,181	-0,3608	-0,010	0,195	2,1
40,640	-15,115	-0,218	2,727	-0,3608	-0,005	0,065	2,1
40,680	-15,132	-0,218	2,727	-0,3612	-0,005	0,065	2,1
40,720	-15,132	0,000	2,727	-0,3612	0,000	0,065	2,1
40,760	-15,132	0,000	-2,727	-0,3612	0,000	-0,065	2,1
40,800	-15,132	-0,218	-5,454	-0,3612	-0,005	-0,130	2,1
40,840	-15,149	-0,436	-5,454	-0,3617	-0,010	-0,130	2,1
40,880	-15,167	-0,654	-5,454	-0,3621	-0,016	-0,130	2,1
40,920	-15,202	-0,873	-2,776E-13	-0,3629	-0,021	8,674E-15	2,1
40,960	-15,237	-0,654	2,727	-0,3637	-0,016	0,065	2,1
41,000	-15,254	-0,654	-2,727	-0,3642	-0,016	-0,065	2,1
41,040	-15,289	-0,873	-2,727	-0,3650	-0,021	-0,065	2,1
41,080	-15,324	-0,873	-2,727	-0,3658	-0,021	-0,065	2,1
41,120	-15,359	-1,091	-5,454	-0,3667	-0,026	-0,130	2,1
41,160	-15,411	-1,309	-2,727	-0,3679	-0,031	-0,065	2,1
41,200	-15,464	-1,309	-1,454E-12	-0,3692	-0,031	-3,469E-14	2,0
41,240	-15,516	-1,309	2,727	-0,3704	-0,031	0,065	2,1
41,280	-15,568	-1,091	2,727	-0,3717	-0,026	0,065	2,1
41,320	-15,603	-1,091	-5,454	-0,3725	-0,026	-0,130	2,0
41,360	-15,656	-1,527	-13,635	-0,3737	-0,036	-0,326	2,0
41,400	-15,725	-2,182	-10,908	-0,3754	-0,052	-0,260	2,0
41,440	-15,830	-2,400	2,703E-12	-0,3779	-0,057	4,918E-14	2,0
41,480	-15,917	-2,182	-2,665E-12	-0,3800	-0,052	-7,225E-14	2,0
41,520	-16,005	-2,400	-2,727	-0,3821	-0,057	-0,065	1,9
41,560	-16,109	-2,400	2,727	-0,3846	-0,057	0,065	1,9
41,600	-16,197	-2,182	8,181	-0,3867	-0,052	0,195	1,9
41,640	-16,284	-1,745	10,908	-0,3887	-0,042	0,260	1,8
41,680	-16,336	-1,309	2,727	-0,3900	-0,031	0,065	1,8
41,720	-16,389	-1,527	1,454E-12	-0,3912	-0,036	3,469E-14	1,7
41,760	-16,458	-1,309	8,181	-0,3929	-0,031	0,195	1,6
41,800	-16,493	-0,873	2,727	-0,3937	-0,021	0,065	1,6
41,840	-16,528	-1,091	-5,454	-0,3946	-0,026	-0,130	1,5
41,880	-16,581	-1,309	-8,181	-0,3958	-0,031	-0,195	1,5
41,920	-16,633	-1,745	-8,181	-0,3971	-0,042	-0,195	1,5
41,960	-16,720	-1,963	5,551E-13	-0,3992	-0,047	-8,674E-15	1,4
42,000	-16,790	-1,745	2,727	-0,4008	-0,042	0,065	1,4
42,040	-16,860	-1,745	2,727	-0,4025	-0,042	0,065	1,4
42,080	-16,930	-1,527	1,385E-12	-0,4042	-0,036	3,756E-14	1,4
42,120	-16,982	-1,745	-5,454	-0,4054	-0,042	-0,130	1,4
42,160	-17,069	-1,963	-2,727	-0,4075	-0,047	-0,065	1,4
42,200	-17,139	-1,963	-2,179E-12	-0,4092	-0,047	-6,072E-14	1,3
42,240	-17,226	-1,963	2,727	-0,4112	-0,047	0,065	1,3
42,280	-17,296	-1,745	2,727	-0,4129	-0,042	0,065	1,3
42,320	-17,366	-1,745	5,551E-13	-0,4146	-0,042	0,000	1,3
42,360	-17,436	-1,745	5,551E-13	-0,4162	-0,042	-8,674E-15	1,3
42,400	-17,506	-1,745	-2,727	-0,4179	-0,042	-0,065	1,2
42,440	-17,575	-1,963	-2,727	-0,4196	-0,047	-0,065	1,3
42,480	-17,663	-1,963	-2,179E-12	-0,4217	-0,047	-6,072E-14	1,3
42,520	-17,733	-1,963	-2,179E-12	-0,4233	-0,047	-6,072E-14	1,2
42,560	-17,820	-1,963	5,454	-0,4254	-0,047	0,130	1,3
42,600	-17,890	-1,527	5,454	-0,4271	-0,036	0,130	1,2
42,640	-17,942	-1,527	-5,551E-13	-0,4283	-0,036	-8,674E-15	1,2
42,680	-18,012	-1,527	5,454	-0,4300	-0,036	0,130	1,2
42,720	-18,064	-1,091	8,181	-0,4312	-0,026	0,195	1,2
42,760	-18,099	-0,873	6,578E-13	-0,4321	-0,021	2,893E-14	1,3
42,800	-18,134	-1,091	-9,701E-13	-0,4329	-0,026	-3,179E-14	1,3
42,840	-18,186	-0,873	5,454	-0,4342	-0,021	0,130	1,3
42,880	-18,204	-0,654	0,000	-0,4346	-0,016	8,674E-15	1,3
42,920	-18,239	-0,873	-2,727	-0,4354	-0,021	-0,065	1,3
42,960	-18,274	-0,873	-5,551E-13	-0,4362	-0,021	0,000	1,3
43,000	-18,309	-0,873	2,727	-0,4371	-0,021	0,065	1,4
43,040	-18,343	-0,654	5,454	-0,4379	-0,016	0,130	1,4
43,080	-18,361	-0,436	5,454	-0,4383	-0,010	0,130	1,4
43,120	-18,378	-0,218	2,727	-0,4387	-0,005	0,065	1,4
43,160	-18,378	-0,218	-2,727	-0,4387	-0,005	-0,065	1,4
43,200	-18,396	-0,436	-2,727	-0,4392	-0,010	-0,065	1,5
43,240	-18,413	-0,436	2,727	-0,4396	-0,010	0,065	1,5
43,280	-18,431	-0,218	-5,551E-13	-0,4400	-0,005	-8,674E-15	1,5
43,320	-18,431	-0,436	-10,908	-0,4400	-0,010	-0,260	1,5
43,360	-18,466	-1,091	-10,908	-0,4408	-0,026	-0,260	1,6
43,400	-18,518	-1,309	-5,454	-0,4421	-0,031	-0,130	1,6
43,440	-18,570	-1,527	-5,454	-0,4433	-0,036	-0,130	1,5
43,480	-18,640	-1,745	2,727	-0,4450	-0,042	0,065	1,5
43,520	-18,710	-1,309	10,908	-0,4467	-0,031	0,260	1,6
43,560	-18,745	-0,873	8,181	-0,4475	-0,021	0,195	1,6
43,600	-18,780	-0,654	2,727	-0,4483	-0,016	0,065	1,6
43,640	-18,797	-0,654	-5,454	-0,4487	-0,016	-0,130	1,6
43,680	-18,832	-1,091	-8,181	-0,4496	-0,026	-0,195	1,6
43,720	-18,884	-1,309	-10,908	-0,4508	-0,031	-0,260	1,7
43,760	-18,937	-1,963	-16,362	-0,4521	-0,047	-0,391	1,7
43,800	-19,042	-2,618	-8,181	-0,4546	-0,062	-0,195	1,7
43,840	-19,146	-2,618	2,727	-0,4571	-0,063	0,065	1,6
43,880	-19,251	-2,400	2,727	-0,4596	-0,057	0,065	1,7
43,920	-19,338	-2,400	-2,727	-0,4617	-0,057	-0,065	1,7
43,960	-19,443	-2,618	2,727	-0,4642	-0,063	0,065	1,7
44,000	-19,548	-2,182	10,908	-0,4667	-0,052	0,260	1,7
44,040	-19,617	-1,745	8,181	-0,4683	-0,042	0,195	1,7
44,080	-19,687	-1,527	5,454	-0,4700	-0,036	0,130	1,7
44,120	-19,740	-1,309	2,727	-0,4712	-0,031	0,065	1,7
44,160	-19,792	-1,309	-1,454E-12	-0,4725	-0,031	-3,469E-14	1,7
44,200	-19,844	-1,309	-1,454E-12	-0,4737	-0,031	-3,469E-14	1,7
44,240	-19,897	-1,309	0,000	-0,4750	-0,031	0,000	1,7
44,280	-19,949	-1,309	-2,727	-0,4762	-0,031	-0,065	1,6
44,320	-20,001	-1,527	-5,454	-0,4775	-0,036	-0,130	1,6
44,360	-20,071	-1,745	2,727	-0,4792	-0,042	0,065	1,6
44,400	-20,141	-1,309	10,908	-0,4808	-0,031	0,260	1,6
44,440	-20,176	-0,873	1,454E-12	-0,4817	-0,021	3,469E-14	1,6
44,480	-20,211	-1,309	-10,908	-0,4825	-0,031	-0,260	1,5
44,520	-20,281	-1,745	-2,727	-0,4842	-0,042	-0,065	1,5
44,560	-20,351	-1,527	-5,551E-13	-0,4858	-0,036	-8,674E-15	1,4
44,600	-20,403	-1,745	-8,181	-0,4871	-0,042	-0,195	1,4
44,640	-20,490	-2,182	-8,181	-0,4892	-0,052	-0,195	1,4
44,680	-20,577	-2,400	-5,454	-0,4912	-0,057	-0,130	1,4
44,720	-20,682	-2,618	-5,454	-0,4937	-0,063	-0,130	1,3
44,760	-20,787	-2,836	-8,181	-0,4962	-0,068	-0,195	1,3
44,800	-20,909	-3,272	-5,454	-0,4992	-0,078	-0,130	1,3
44,840	-21,049	-3,272	2,727	-0,5025	-0,078	0,065	1,2
44,880	-21,171	-3,054	8,181	-0,5054	-0,073	0,195	1,2
44,920	-21,293	-2,618	10,908	-0,5083	-0,063	0,260	1,2
44,960	-21,380	-2,182	2,727	-0,5104	-0,052	0,065	1,2
45,000	-21,468	-2,400	-13,635	-0,5125	-0,057	-0,326	1,1
45,040	-21,572	-3,272	-19,090	-0,5150	-0,078	-0,456	1,1
45,080	-21,729	-3,927	-13,635	-0,5187	-0,094	-0,326	1,1
45,120	-21,886	-4,363	-10,908	-0,5225	-0,104	-0,260	1,1
45,160	-22,078	-4,800	-8,181	-0,5271	-0,115	-0,195	1,0
45,200	-22,270	-5,018	-5,329E-12	-0,5317	-0,120	-1,272E-13	1,0
45,240	-22,480	-4,800	8,181	-0,5367	-0,115	0,195	1,0
45,280	-22,654	-4,363	0,000	-0,5408	-0,104	0,000	1,0
45,320	-22,829	-4,800	-5,454	-0,5450	-0,115	-0,130	1,0
